4,"Zip
Code","Place
Name",State,County,Lat,Long,RandomColumn
2032,East Walpole,MA,Norfolk,42.1532,-71.2179,0.7602151418197481
2035,Foxboro,MA,Norfolk,42.0649,-71.2441,0.3288163436983138
2038,Franklin,MA,Norfolk,42.0935,-71.4058,0.20465130415012245
2040,Greenbush,MA,Plymouth,42.1793,-70.7495,0.21594581829498127
2041,Green Harbor,MA,Plymouth,42.0696,-70.6491,0.45249517932399186
2043,Hingham,MA,Plymouth,42.2245,-70.8911,0.16391682112923445
2044,Hingham,MA,Plymouth,42.2418,-70.8898,0.06850418355216603
2045,Hull,MA,Plymouth,42.2853,-70.8754,0.446818436915026
2047,Humarock,MA,Plymouth,42.1428,-70.6935,0.49827692299380166
2048,Mansfield,MA,Bristol,42.0212,-71.2178,0.9513147269258442
2050,Marshfield,MA,Plymouth,42.1062,-70.6993,0.8489388859912506
2051,Marshfield Hills,MA,Plymouth,42.1512,-70.7341,0.36861060052267003
2052,Medfield,MA,Norfolk,42.1845,-71.3048,0.9528432980274917
2053,Medway,MA,Norfolk,42.1514,-71.4217,0.8533714416582296
2054,Millis,MA,Norfolk,42.1669,-71.3607,0.8339744258253
2055,Minot,MA,Plymouth,42.2404,-70.762,0.7844525563932189
2056,Norfolk,MA,Norfolk,42.1177,-71.3269,0.04136315798046031
2059,North Marshfield,MA,Plymouth,42.1432,-70.7703,0.7188266189173957
2060,North Scituate,MA,Plymouth,42.219,-70.7856,0.4498327647215903
2061,Norwell,MA,Plymouth,42.1596,-70.8217,0.14193833536019695
2062,Norwood,MA,Norfolk,42.1868,-71.2033,0.18968238934540305
2065,Ocean Bluff,MA,Plymouth,42.0972,-70.6516,0.4960713499678274
2066,Scituate,MA,Plymouth,42.2032,-70.7525,0.515947188870983
2067,Sharon,MA,Norfolk,42.1094,-71.1759,0.4407933852910513
2070,Sheldonville,MA,Norfolk,42.0348,-71.387,0.4043245969071215
2071,South Walpole,MA,Norfolk,42.0992,-71.2752,0.6453595689777337
2072,Stoughton,MA,Norfolk,42.1253,-71.1074,0.7939519081424926
2081,Walpole,MA,Norfolk,42.1444,-71.2544,0.11180312149563276
2090,Westwood,MA,Norfolk,42.2148,-71.2104,0.25413868250452565
2093,Wrentham,MA,Norfolk,42.0617,-71.3396,0.9290102890113004
2108,Boston,MA,Suffolk,42.3576,-71.0684,0.8095341537836761
2109,Boston,MA,Suffolk,42.36,-71.0545,0.5206785979734031
2110,Boston,MA,Suffolk,42.3576,-71.0514,0.4304479652880998
2111,Boston,MA,Suffolk,42.3503,-71.0629,0.5881885043298745
2112,Boston,MA,Suffolk,42.3584,-71.0598,0.8417257645765794
2113,Boston,MA,Suffolk,42.3657,-71.056,0.772362653340813
2114,Boston,MA,Suffolk,42.3611,-71.0682,0.6523241682538272
2115,Boston,MA,Suffolk,42.3427,-71.0922,0.8424485410923898
2116,Boston,MA,Suffolk,42.3492,-71.0768,0.8590614813761024
2117,Boston,MA,Suffolk,42.3585,-71.058,0.4457578222096149
2118,Boston,MA,Suffolk,42.3362,-71.0729,0.4577604814304471
2119,Roxbury,MA,Suffolk,42.3251,-71.0953,0.3614904543910785
2120,Roxbury Crossing,MA,Suffolk,42.3307,-71.0912,0.5109412654375235
2121,Dorchester,MA,Suffolk,42.2973,-71.0745,0.587777241376527
2122,Dorchester,MA,Suffolk,42.2973,-71.0745,0.8032901265842032
2123,Boston,MA,Suffolk,42.3389,-70.9196,0.7896919168698819
2124,Dorchester Center,MA,Suffolk,42.2918,-71.0717,0.7539798667313042
2125,Dorchester,MA,Suffolk,42.2973,-71.0745,0.7208788460076366
2126,Mattapan,MA,Suffolk,42.2739,-71.0939,0.7958738839249248
2127,Boston,MA,Suffolk,42.3347,-71.0375,0.5222824504056591
2128,Boston,MA,Suffolk,42.3642,-71.0257,0.44265880350877096
2129,Charlestown,MA,Suffolk,42.3778,-71.0627,0.22291200484941986
2130,Jamaica Plain,MA,Suffolk,42.3126,-71.1115,0.2447827712665117
2131,Roslindale,MA,Suffolk,42.2836,-71.1295,0.7915217853181319
2132,West Roxbury,MA,Suffolk,42.2787,-71.1589,0.9577746736103473
2133,Boston,MA,Suffolk,42.3584,-71.0598,0.8360188017469201
2134,Allston,MA,Suffolk,42.3535,-71.1329,0.4463570548110378
2135,Brighton,MA,Suffolk,42.3478,-71.1566,0.423144682254631
2136,Hyde Park,MA,Suffolk,42.254,-71.1261,0.8504838135738417
2137,Readville,MA,Suffolk,42.2404,-71.137,0.8477366532677575
2138,Cambridge,MA,Middlesex,42.377,-71.1256,0.5196879293223177
2139,Cambridge,MA,Middlesex,42.3647,-71.1042,0.9079328941694745
2140,Cambridge,MA,Middlesex,42.3932,-71.1338,0.5748946066181424
2141,Cambridge,MA,Middlesex,42.3687,-71.0836,0.15415428871129655
2142,Cambridge,MA,Middlesex,42.362,-71.083,0.17796329265740496
2143,Somerville,MA,Middlesex,42.3829,-71.1028,0.41413814411830707
2144,Somerville,MA,Middlesex,42.4003,-71.1221,0.34560511942024763
2145,Somerville,MA,Middlesex,42.3907,-71.0929,0.25292185998529426
2148,Malden,MA,Middlesex,42.4291,-71.0605,0.5419601459343483
2149,Everett,MA,Middlesex,42.4112,-71.0514,0.3964210591955042
2150,Chelsea,MA,Suffolk,42.3963,-71.0325,0.29836353656632564
2151,Revere,MA,Suffolk,42.4138,-71.0052,0.10090585860034595
2152,Winthrop,MA,Suffolk,42.3763,-70.98,0.4967511164232723
2153,Medford,MA,Middlesex,42.4184,-71.1062,0.6482019441675199
2155,Medford,MA,Middlesex,42.4173,-71.1087,0.08333686290144493
2156,West Medford,MA,Middlesex,42.4223,-71.1328,0.8691918866195163
2163,Boston,MA,Suffolk,42.3253,-71.1122,0.27358891183818246
2169,Quincy,MA,Norfolk,42.2491,-70.9978,0.18147254761810383
2170,Quincy,MA,Norfolk,42.2671,-71.0186,0.3761589025797286
2171,Quincy,MA,Norfolk,42.2825,-71.0241,0.2693947966961502
2176,Melrose,MA,Middlesex,42.4581,-71.0632,0.38231851310274123
2180,Stoneham,MA,Middlesex,42.4828,-71.0978,0.07451943643231174
2184,Braintree,MA,Norfolk,42.2093,-70.9963,0.20442709717538043
2185,Braintree,MA,Norfolk,42.18,-71.0892,0.6570645380489722
2186,Milton,MA,Norfolk,42.2537,-71.0771,0.4665929083009275
2187,Milton Village,MA,Norfolk,42.2668,-71.0717,0.7730605782841211
2188,Weymouth,MA,Norfolk,42.2113,-70.9582,0.7427576116196623
2189,East Weymouth,MA,Norfolk,42.214,-70.9203,0.11276337355102783
2190,South Weymouth,MA,Norfolk,42.1751,-70.9495,0.981573272035832
2191,North Weymouth,MA,Norfolk,42.2459,-70.9467,0.5448505422217296
2196,Boston,MA,Suffolk,42.3584,-71.0598,0.4322705856109256
2199,Boston,MA,Suffolk,42.3479,-71.0825,0.07833507551150964
2201,Boston,MA,Suffolk,42.3584,-71.0598,0.5415889944129078
2203,Boston,MA,Suffolk,42.3615,-71.0604,0.5983556326384061
2204,Boston,MA,Suffolk,42.3389,-70.9196,0.6697462345430841
2205,Boston,MA,Suffolk,42.3503,-71.0539,0.024856561649492348
2206,Boston,MA,Suffolk,42.3389,-70.9196,0.5384270853963505
2210,Boston,MA,Suffolk,42.3489,-71.0465,0.17145720870471592
2211,Boston,MA,Suffolk,42.3584,-71.0598,0.02600610348831489
2212,Boston,MA,Middlesex,42.3584,-71.0598,0.9039812873147026
2215,Boston,MA,Suffolk,42.3471,-71.1027,0.2117345097836204
2217,Boston,MA,Suffolk,42.3389,-70.9196,0.19152301264102112
2222,Boston,MA,Suffolk,42.3644,-71.0633,0.6055452788999741
2238,Cambridge,MA,Middlesex,42.3751,-71.1056,0.3112030567954065
2241,Boston,MA,Suffolk,42.3584,-71.0598,0.7337173372349683
2266,Boston,MA,Suffolk,42.3584,-71.0598,0.8967854615155463
2269,Quincy,MA,Norfolk,42.2529,-71.0023,0.17297666347988927
2283,Boston,MA,Suffolk,42.3389,-70.9196,0.8106080305190307
2284,Boston,MA,Suffolk,42.3389,-70.9196,0.8113019237511992
2293,Boston,MA,Suffolk,42.3584,-71.0598,0.2263914671310845
2297,Boston,MA,Suffolk,42.3584,-71.0598,0.49903435540181174
2298,Boston,MA,Suffolk,42.3823,-71.0323,0.5330137316372494
2301,Brockton,MA,Plymouth,42.0794,-71.04,0.09677430551063726
2302,Brockton,MA,Plymouth,42.0847,-71.0002,0.6600480574063798
2303,Brockton,MA,Plymouth,42.0834,-71.0184,0.8223373943045832
2304,Brockton,MA,Plymouth,42.0834,-71.0184,0.4922509918949157
2305,Brockton,MA,Plymouth,42.0834,-71.0184,0.840787129370765
2322,Avon,MA,Norfolk,42.1258,-71.0437,0.8629462527748509
2324,Bridgewater,MA,Plymouth,41.9773,-70.9723,0.8715979877299979
2325,Bridgewater,MA,Plymouth,41.9873,-70.9728,0.6608945477293232
2327,Bryantville,MA,Plymouth,42.0407,-70.8272,0.012546769080053366
2330,Carver,MA,Plymouth,41.8883,-70.7678,0.7724858755605569
2331,Duxbury,MA,Plymouth,41.9705,-70.7014,0.1581283454805542
2332,Duxbury,MA,Plymouth,42.0399,-70.7163,0.5363596007466337
2333,East Bridgewater,MA,Plymouth,42.0315,-70.945,0.8220233137039679
2334,Easton,MA,Bristol,42.0235,-71.1324,0.0915838020707711
2337,Elmwood,MA,Plymouth,42.0098,-70.962,0.985151847598712
2338,Halifax,MA,Plymouth,42.0002,-70.8448,0.25424760192601115
2339,Hanover,MA,Plymouth,42.1214,-70.857,0.7542804126269976
2340,Hanover,MA,Plymouth,42.1137,-70.8161,0.5445345498031996
2341,Hanson,MA,Plymouth,42.0616,-70.8651,0.8944921762892566
2343,Holbrook,MA,Norfolk,42.1464,-71.0083,0.47740278434288863
2344,Middleboro,MA,Plymouth,41.8932,-70.9112,0.504666533939089
2345,Manomet,MA,Plymouth,41.8882,-70.581,0.6707160730052252
2346,Middleboro,MA,Plymouth,41.8884,-70.893,0.6715102891531615
2347,Lakeville,MA,Plymouth,41.8374,-70.9582,0.7348440646606292
2348,Lakeville,MA,Plymouth,41.8459,-70.9495,0.2906600370689574
2349,Middleboro,MA,Plymouth,41.8932,-70.9112,0.002630871352572006
2350,Monponsett,MA,Plymouth,42.0185,-70.8475,0.644924384750092
2351,Abington,MA,Plymouth,42.1167,-70.9543,0.791482145916389
2355,North Carver,MA,Plymouth,41.9169,-70.8013,0.930833554422824
2356,North Easton,MA,Bristol,42.059,-71.1123,0.6169706918899585
2357,North Easton,MA,Bristol,42.0645,-71.0871,0.2252309666967347
2358,North Pembroke,MA,Plymouth,42.0932,-70.7925,0.17738868005009156
2359,Pembroke,MA,Plymouth,42.0621,-70.8044,0.31523582063420763
2360,Plymouth,MA,Plymouth,41.9104,-70.642,0.8974362360628065
2361,Plymouth,MA,Plymouth,41.9705,-70.7014,0.49594829287018616
2362,Plymouth,MA,Plymouth,41.9584,-70.6673,0.3720711098273477
2364,Kingston,MA,Plymouth,41.995,-70.741,0.27966147985086676
2366,South Carver,MA,Plymouth,41.8501,-70.7044,0.015066409715402851
2367,Plympton,MA,Plymouth,41.9655,-70.8046,0.721747235157942
2368,Randolph,MA,Norfolk,42.1736,-71.0514,0.6290014532376069
2370,Rockland,MA,Plymouth,42.1293,-70.9133,0.9577651040393038
2375,South Easton,MA,Bristol,42.0257,-71.0988,0.972128876091388
2379,West Bridgewater,MA,Plymouth,42.0255,-71.0161,0.21480728875230437
2381,White Horse Beach,MA,Plymouth,41.9316,-70.5611,0.9972840238968612
2382,Whitman,MA,Plymouth,42.0816,-70.9381,0.5388309231813462
2420,Lexington,MA,Middlesex,42.4563,-71.2167,0.6115840988724729
2421,Lexington,MA,Middlesex,42.4426,-71.2265,0.15535123498652958
2445,Brookline,MA,Norfolk,42.3259,-71.1341,0.5026539646509633
2446,Brookline,MA,Norfolk,42.3431,-71.123,0.33013444484630394
2447,Brookline Village,MA,Norfolk,42.3329,-71.1162,0.5871563965077865
2451,Waltham,MA,Middlesex,42.3986,-71.2451,0.5323063684865216
2452,Waltham,MA,Middlesex,42.3943,-71.218,0.0976903703250559
2453,Waltham,MA,Middlesex,42.3654,-71.2317,0.5199364449381029
2454,Waltham,MA,Middlesex,42.3567,-71.2505,0.1810954701629517
2455,North Waltham,MA,Middlesex,42.3621,-71.2055,0.013101570302391896
2456,New Town,MA,Middlesex,42.4464,-71.4594,0.8088271592946216
2457,Babson Park,MA,Norfolk,42.18,-71.0892,0.827918391181478
2458,Newton,MA,Middlesex,42.3528,-71.1875,0.27819710384425644
2459,Newton Center,MA,Middlesex,42.3341,-71.1833,0.7376411871763114
2460,Newtonville,MA,Middlesex,42.352,-71.2084,0.10094695490061245
2461,Newton Highlands,MA,Middlesex,42.3168,-71.2084,0.46291146495495306
2462,Newton Lower Falls,MA,Middlesex,42.3299,-71.2562,0.020725638661678314
2464,Newton Upper Falls,MA,Middlesex,42.3129,-71.2195,0.6536010409087025
2465,West Newton,MA,Middlesex,42.3492,-71.2267,0.7416299492614731
2466,Auburndale,MA,Middlesex,42.3441,-71.248,0.6881854389345587
2467,Chestnut Hill,MA,Middlesex,42.3164,-71.1612,0.9538384048345057
2468,Waban,MA,Middlesex,42.3271,-71.2315,0.905644189361668
2471,Watertown,MA,Middlesex,42.3709,-71.1828,0.7513210958850864
2472,Watertown,MA,Middlesex,42.37,-71.1773,0.2572063515310805
2474,Arlington,MA,Middlesex,42.4202,-71.1565,0.5311471180643789
2475,Arlington Heights,MA,Middlesex,42.4204,-71.1801,0.7883724387028884
2476,Arlington,MA,Middlesex,42.4162,-71.1752,0.7967732752132144
2477,Watertown,MA,Middlesex,42.3709,-71.1828,0.4371368665565073
2478,Belmont,MA,Middlesex,42.3959,-71.1787,0.8235461807919466
2479,Waverley,MA,Middlesex,42.3876,-71.1828,0.7820165850680203
2481,Wellesley Hills,MA,Norfolk,42.3106,-71.2747,0.4510836323208819
2482,Wellesley,MA,Norfolk,42.2945,-71.2992,0.10061024191999002
2492,Needham,MA,Norfolk,42.2798,-71.2501,0.8349206953819107
2493,Weston,MA,Middlesex,42.3589,-71.3001,0.22298350884434015
2494,Needham Heights,MA,Norfolk,42.2945,-71.2328,0.5888686419999877
2495,Nonantum,MA,Middlesex,42.3626,-71.2023,0.8429259808600384
2532,Buzzards Bay,MA,Barnstable,41.7455,-70.5905,0.497181137042634
2534,Cataumet,MA,Barnstable,41.6694,-70.6234,0.199149385340172
2535,Chilmark,MA,Dukes,41.3575,-70.7416,0.8094433344441238
2536,East Falmouth,MA,Barnstable,41.5968,-70.5671,0.9022476518198618
2537,East Sandwich,MA,Barnstable,41.7283,-70.44,0.935394918666044
2538,East Wareham,MA,Plymouth,41.7682,-70.6532,0.43533629181709654
2539,Edgartown,MA,Dukes,41.3889,-70.5339,0.17789556103259674
2540,Falmouth,MA,Barnstable,41.5648,-70.6217,0.8321220039355934
2541,Falmouth,MA,Barnstable,41.5515,-70.6148,0.18601856211775136
2542,Buzzards Bay,MA,Barnstable,41.6531,-70.5537,0.4340478769680596
2543,Woods Hole,MA,Barnstable,41.5263,-70.6643,0.7368494143449317
2552,Menemsha,MA,Dukes,41.3798,-70.6431,0.7557658066895668
2553,Monument Beach,MA,Barnstable,41.6734,-70.608,0.02134249019962453
2554,Nantucket,MA,Nantucket,41.2725,-70.0932,0.18890120628671725
2556,North Falmouth,MA,Barnstable,41.6417,-70.623,0.16261206334791134
2557,Oak Bluffs,MA,Dukes,41.4543,-70.562,0.27798020672810464
2558,Onset,MA,Plymouth,41.7476,-70.6582,0.8086114238196704
2559,Pocasset,MA,Barnstable,41.6881,-70.6105,0.5019449140287046
2561,Sagamore,MA,Barnstable,41.7703,-70.5337,0.6989681473224718
2562,Sagamore Beach,MA,Barnstable,41.7933,-70.5196,0.9393754085803913
2563,Sandwich,MA,Barnstable,41.7113,-70.4775,0.07256671629014022
2564,Siasconset,MA,Nantucket,41.2639,-69.9626,0.04098078482341316
2568,Vineyard Haven,MA,Dukes,41.45,-70.5937,0.42645830739529134
2571,Wareham,MA,Plymouth,41.7541,-70.7116,0.5197577258428576
2574,West Falmouth,MA,Barnstable,41.6039,-70.6382,0.30072886793879183
2575,West Tisbury,MA,Dukes,41.4213,-70.6428,0.9754899558777491
2576,West Wareham,MA,Plymouth,41.7796,-70.7642,0.7803520088828406
2584,Nantucket,MA,Nantucket,41.2778,-70.046,0.3669310172770165
2601,Hyannis,MA,Barnstable,41.6601,-70.2967,0.11771436371099364
2630,Barnstable,MA,Barnstable,41.6983,-70.3001,0.7604223583630457
2631,Brewster,MA,Barnstable,41.7492,-70.0699,0.3201807165138888
2632,Centerville,MA,Barnstable,41.6606,-70.3532,0.9762603984635081
2633,Chatham,MA,Barnstable,41.6889,-69.9722,0.20672315935941654
2634,Centerville,MA,Barnstable,41.6487,-70.3481,0.29306919997043024
2635,Cotuit,MA,Barnstable,41.6243,-70.4364,0.290747532140875
2637,Cummaquid,MA,Barnstable,41.7014,-70.2772,0.10605580402673509
2638,Dennis,MA,Barnstable,41.7322,-70.1911,0.1729874288313782
2639,Dennis Port,MA,Barnstable,41.6649,-70.1327,0.832111011754867
2641,East Dennis,MA,Barnstable,41.7426,-70.162,0.36933855749830835
2642,Eastham,MA,Barnstable,41.8408,-69.9849,0.9266503812457693
2643,East Orleans,MA,Barnstable,41.7843,-69.962,0.8951288564419106
2644,Forestdale,MA,Barnstable,41.6827,-70.5143,0.7378786408146465
2645,Harwich,MA,Barnstable,41.7008,-70.0579,0.6004906664289362
2646,Harwich Port,MA,Barnstable,41.6703,-70.0722,0.5950302147661473
2647,Hyannis Port,MA,Barnstable,41.635,-70.3063,0.04582818808110767
2648,Marstons Mills,MA,Barnstable,41.6703,-70.4163,0.2849786814688552
2649,Mashpee,MA,Barnstable,41.6181,-70.4854,0.9127854362822592
2650,North Chatham,MA,Barnstable,41.703,-69.9666,0.43862448477838323
2651,North Eastham,MA,Barnstable,41.8243,-69.9818,0.6176336214954974
2652,North Truro,MA,Barnstable,42.0338,-70.0875,0.7412424717198287
2653,Orleans,MA,Barnstable,41.7792,-69.9822,0.8791528535660549
2655,Osterville,MA,Barnstable,41.63,-70.3837,0.18613804519456967
2657,Provincetown,MA,Barnstable,42.0534,-70.1865,0.9611870473574624
2659,South Chatham,MA,Barnstable,41.6801,-70.0241,0.9276977139182713
2660,South Dennis,MA,Barnstable,41.7097,-70.1585,0.1265058040801178
2661,South Harwich,MA,Barnstable,41.6862,-70.0329,0.6968460560212593
2662,South Orleans,MA,Barnstable,41.7567,-69.9841,0.5280211050360196
2663,South Wellfleet,MA,Barnstable,41.8005,-70.0768,0.6176356614401949
2664,South Yarmouth,MA,Barnstable,41.6739,-70.1949,0.14268612980249684
2666,Truro,MA,Barnstable,41.9988,-70.0564,0.8978507461364972
2667,Wellfleet,MA,Barnstable,41.9289,-70.0186,0.4302385759421258
2668,West Barnstable,MA,Barnstable,41.7002,-70.372,0.7646408555785037
2669,West Chatham,MA,Barnstable,41.6812,-69.9911,0.18493102963299113
2670,West Dennis,MA,Barnstable,41.6626,-70.1681,0.5812425694937631
2671,West Harwich,MA,Barnstable,41.6694,-70.1135,0.5250091267841843
2672,West Hyannisport,MA,Barnstable,41.6356,-70.3233,0.51028910913293
2673,West Yarmouth,MA,Barnstable,41.6614,-70.2363,0.7427520506463213
2675,Yarmouth Port,MA,Barnstable,41.7051,-70.227,0.6811713932697268
2702,Assonet,MA,Bristol,41.7975,-71.0607,0.42653166936653064
2703,Attleboro,MA,Bristol,41.9296,-71.3009,0.21159068621756494
2712,Chartley,MA,Bristol,41.9487,-71.2259,0.40842172077782557
2713,Cuttyhunk,MA,Dukes,41.4218,-70.9313,0.8250874096593956
2714,Dartmouth,MA,Bristol,41.7562,-71.0671,0.9737523134969612
2715,Dighton,MA,Bristol,41.8125,-71.1427,0.11863692200020959
2717,East Freetown,MA,Bristol,41.7635,-70.9677,0.04588869967705622
2718,East Taunton,MA,Bristol,41.8736,-71.0192,0.2898920488954767
2719,Fairhaven,MA,Bristol,41.6409,-70.8896,0.7812002122223219
2720,Fall River,MA,Bristol,41.7182,-71.14,0.9585068528424979
2721,Fall River,MA,Bristol,41.6883,-71.1574,0.3860812528726306
2722,Fall River,MA,Bristol,41.7015,-71.155,0.8677967812747572
2723,Fall River,MA,Bristol,41.6926,-71.1332,0.3649568674154168
2724,Fall River,MA,Bristol,41.685,-71.1748,0.4508759428910025
2725,Somerset,MA,Bristol,41.7223,-71.178,0.34065034818525286
2726,Somerset,MA,Bristol,41.756,-71.1492,0.18005431729958166
2738,Marion,MA,Plymouth,41.7095,-70.7613,0.25380535932236115
2739,Mattapoisett,MA,Plymouth,41.6618,-70.8164,0.7271072449367915
2740,New Bedford,MA,Bristol,41.6347,-70.9372,0.6815392234553755
2741,New Bedford,MA,Bristol,41.6362,-70.9342,0.3979482782289051
2742,New Bedford,MA,Bristol,41.6362,-70.9342,0.4316865728746524
2743,Acushnet,MA,Bristol,41.6997,-70.9087,0.26521875511652304
2744,New Bedford,MA,Bristol,41.6127,-70.9167,0.9111549611751276
2745,New Bedford,MA,Bristol,41.6913,-70.9355,0.337977687694172
2746,New Bedford,MA,Bristol,41.66,-70.9324,0.1978755026015726
2747,North Dartmouth,MA,Bristol,41.6338,-70.9958,0.7612584828459387
2748,South Dartmouth,MA,Bristol,41.5665,-70.9843,0.6618122032339147
2760,North Attleboro,MA,Bristol,41.9775,-71.3298,0.12744529445150998
2761,North Attleboro,MA,Bristol,41.9834,-71.3328,0.9582801468420572
2762,Plainville,MA,Norfolk,42.0124,-71.3275,0.8675130027800227
2763,Attleboro Falls,MA,Bristol,41.9726,-71.3082,0.35885986176034435
2764,North Dighton,MA,Bristol,41.8529,-71.1485,0.8229780709032714
2766,Norton,MA,Bristol,41.9718,-71.1894,0.7631758222251461
2767,Raynham,MA,Bristol,41.9324,-71.0469,0.7407589591471956
2768,Raynham Center,MA,Bristol,41.7562,-71.0671,0.5079999586078812
2769,Rehoboth,MA,Bristol,41.8515,-71.2545,0.7003673973424243
2770,Rochester,MA,Plymouth,41.7591,-70.8523,0.6388265928595326
2771,Seekonk,MA,Bristol,41.8378,-71.3224,0.9906259426937037
2777,Swansea,MA,Bristol,41.7473,-71.2122,0.9226265498683969
2779,Berkley,MA,Bristol,41.8353,-71.0765,0.5187465247641397
2780,Taunton,MA,Bristol,41.905,-71.1026,0.46799146506524314
2783,Taunton,MA,Bristol,41.7562,-71.0671,0.9297961618341017
2790,Westport,MA,Bristol,41.6211,-71.089,0.3104422640026241
2791,Westport Point,MA,Bristol,41.5223,-71.0745,0.4995244393389898
2801,Adamsville,RI,Newport,41.5301,-71.2841,0.5250478683774037
2802,Albion,RI,Providence,41.9512,-71.4545,0.7734846508829243
2804,Ashaway,RI,Washington,41.4231,-71.7837,0.6883996271903501
2806,Barrington,RI,Bristol,41.7443,-71.3175,0.45670977326433293
2807,Block Island,RI,Washington,41.1715,-71.5748,0.029892590416524478
2808,Bradford,RI,Washington,41.4114,-71.7465,0.2962039978205755
2809,Bristol,RI,Bristol,41.6825,-71.2676,0.06161338443471642
2812,Carolina,RI,Washington,41.4691,-71.6751,0.08784547685270905
2813,Charlestown,RI,Washington,41.4007,-71.6615,0.35832101008349737
2814,Chepachet,RI,Providence,41.9155,-71.6795,0.11222829194277173
2815,Clayville,RI,Providence,41.7778,-71.6706,0.7770844174786872
2816,Coventry,RI,Kent,41.6914,-71.5768,0.27456076491665493
2817,West Greenwich,RI,Kent,41.64,-71.6435,0.2777232486030454
2818,East Greenwich,RI,Kent,41.6498,-71.474,0.8209664381803062
2822,Exeter,RI,Washington,41.574,-71.6076,0.7675104196765372
2823,Fiskeville,RI,Providence,41.7312,-71.5468,0.5656767693999918
2824,Forestdale,RI,Providence,42.0002,-71.5631,0.7856797715724189
2825,Foster,RI,Providence,41.7815,-71.7187,0.15540723388145983
2826,Glendale,RI,Providence,41.9762,-71.6326,0.9186873993369367
2827,Greene,RI,Kent,41.7062,-71.7356,0.8694213185182585
2828,Greenville,RI,Providence,41.8734,-71.5569,0.11624648122589532
2829,Harmony,RI,Providence,41.8793,-71.5894,0.8759222473669221
2830,Harrisville,RI,Providence,41.9764,-71.6534,0.6501952865150807
2831,Hope,RI,Providence,41.7516,-71.5612,0.9060615797265499
2832,Hope Valley,RI,Washington,41.5096,-71.7339,0.5226071236460959
2833,Hopkinton,RI,Washington,41.4751,-71.7726,0.8502124766548537
2835,Jamestown,RI,Newport,41.5164,-71.3761,0.8479568590595141
2836,Kenyon,RI,Washington,41.4474,-71.6204,0.3677189434493776
2837,Little Compton,RI,Newport,41.522,-71.1612,0.8147747617325163
